stockX,flightClub,goat,lowestResellPrice,imageLinks,_id,shoeName,brand,silhoutte,styleID,make,colorway,retailPrice,thumbnail,releaseDate,description,urlKey,resellLinks
141,134,142,[object Object],,61ae9e9bafe8e57491298341,Jordan 1 Low Racer Blue White,Jordan,Jordan 1 Low,DH0206-400,Jordan 1 Low,Racer Blue/Psychic Blue/Black/Multi-Color,90,"https://images.stockx.com/images/Air-Jordan-1-Low-Black-Blue-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1613411412",2021-09-20,,air-jordan-1-low-black-blue-white,[object Object]
69,75,75,[object Object],,61ae9e9bafe8e57491298342,Jordan 1 Low MMD Multi-Color Grid (GS),Jordan,Jordan 1 Low,DH7547-100,Jordan 1 Low,White/Black/Game Royal/Bright Mango,75,"https://images.stockx.com/images/Air-Jordan-1-Low-MMD-Multi-Color-Grid-GS.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1630530806",,"Built for kids a bit older, the Air Jordan 1 Low MMD BG 'Multi Grid' updates the sneaker classic with mismatched colors and geometric prints. It features a contrast-colored grid pattern on the collar, toe, and heel panel, with forefoot overlays covered in blue-on-black microdots. The remaining upper is made from white leather with the iconic Swoosh in Bright Mango. An encapsulated Air unit enhances the cushioning properties of the rubber cupsole, with mismatched blue and yellow rubber outsoles. The laces feature the same hues as well.",air-jordan-1-low-mmd-multi-color-grid-gs,[object Object]
177,190,190,[object Object],,61ae9e9bafe8e57491298343,adidas Yeezy QNTM Amber Tint,adidas,adidas Yeezy QNTM,GX1331,adidas Yeezy QNTM,Amber Tint/Amber Tint/Amber Tint,250,"https://images.stockx.com/images/adidas-yeezy-qntm-amber-tint.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1637954595",2021-12-03,"Adding a bit of color to a mostly neutral colorway of Kanye West's basketball-inspired silhouette is the adidas Yeezy Quantum 'Amber Tint.' Gold, bronze, and brown tones are featured on the wavy synthetic overlays, which are on a semi-translucent mesh upper. The breathable built has a grey synthetic suede toe cap and a stretchy black neoprene collar and tongue with a molded heel counter that cradles the back of the foot. Responsive cushioning is throughout the full-length Boost midsole with a durable TPU cage and is supported by a herringbone-traction rubber outsole.",adidas-yeezy-qntm-amber-tint,[object Object]
175,120,170,[object Object],,61ae9e9bafe8e57491298344,Jordan 1 Retro High CO Japan Neutral Grey (2020),Jordan,Jordan 1 Retro High,DC1788-029,Jordan 1 Retro High,Neutral Grey/Metallic Silver-White,170,"https://images.stockx.com/images/Air-Jordan-1-Retro-High-CO-Japan-Neutral-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322190",2020-08-07,"Originally released exclusively in Japan and limited to 2,001 pairs, the Air Jordan 1 Retro High OG CO.JP 'Tokyo' returned in 2020. Built with grey nubuck, the upper is highlighted by hits of metallic silver on the Swoosh and heel overlay. Nike Air branding replaces the Jumpman on the tongue, while the sockliner sports 'CO.JP.' The inside label on the tongue sports both 2001 and 2020, honoring the two releases. ",air-jordan-1-retro-high-co-japan-neutral-grey,[object Object]
450,425,465,[object Object],,61ae9e9bafe8e57491298345,adidas Yeezy Boost 350 V2 Black (Non-Reflective),adidas,adidas Yeezy Boost 350 V2,FU9006,adidas Yeezy Boost 350 V2,Black/Black/Black,220,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607647321",2019-06-07,"The Yeezy Boost 350 V2 'Black Non-Reflective' emerges with an almost-monochromatic look on its signature construction. The shoe's upper is built with Primeknit, finished in black and complemented by a tonal monofilament stripe through the design. A touch of red brings color to the heel loop, while underfoot, a Boost midsole provides cushioning. The TPU shell that overlays the midsole continues down onto the rubber outsole for traction.",adidas-yeezy-boost-350-v2-black,[object Object]
125,130,130,[object Object],,61ae9e9bafe8e57491298346,Nike Air Force 1 Low Flax (2019),Nike,Nike Air Force 1 Low,CJ9179-200,Nike Air Force 1 Low,Flax/Gum/Light Brown/Black/Wheat,100,"https://images.stockx.com/images/Nike-Air-Force-1-Low-Flax-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607056265",2019-09-09,,nike-air-force-1-low-flax-2019,[object Object]
69,70,70,[object Object],,61ae9e9bafe8e57491298347,Converse Chuck Taylor All-Star 70s Ox Black White,Converse,Converse Chuck Taylor All-Star,162058C,Converse Chuck Taylor All-Star,Black/White-Egret,80,"https://images.stockx.com/images/converse-chuck-taylor-all-star-70s-ox-black-white-ver2.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1635389527",2018-01-01,,converse-chuck-taylor-all-star-70s-ox-black-white,[object Object]
115,118,118,[object Object],,61ae9e9bafe8e57491298348,Jordan 1 Low SE Crater Black Grey,Jordan,Jordan 1 Low SE,DM4657-001,Jordan 1 Low SE,Light Smoke Grey/Multi-Color,110,"https://images.stockx.com/images/Air-Jordan-1-Low-Crater-Black-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629140675",2021-09-14,,air-jordan-1-low-crater-black-grey,[object Object]
213,197,205,[object Object],,61ae9e9bafe8e57491298349,Jordan 5 Retro White Stealth (2021),Jordan,Jordan 5 Retro,DD0587-140,Jordan 5 Retro,White/Stealth- Black-Hyper-Royal,190,"https://images.stockx.com/images/Air-Jordan-5-Retro-White-Stealth-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1617896068",2021-03-27,"Released in March 2021, the Air Jordan 5 Retro 'Stealth 2.0' updates the 2006 Air Jordan 5 'Stealth.' Built with tumbled white leather, the shoe's upper is highlighted by reflective silver detailing on the tongue and Hyper Royal on the lace toggle and inner lining. Underfoot, the midsole includes visible Air in the heel for cushioning, with the signature shark-tooth detailing contrasting the look in black.",air-jordan-5-retro-white-stealth-2021,[object Object]
230,100,200,[object Object],,61ae9e9bafe8e5749129834a,Jordan 5 Retro Fire Red Silver Tongue (2020),Jordan,Jordan 5 Retro,DA1911-102,Jordan 5 Retro,White/Black-Metallic Silver-Fire Red,200,"https://images.stockx.com/images/Air-Jordan-5-Retro-Fire-Red-Silver-Tongue-2020.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315953",2020-05-02,"Released in May 2020, the Air Jordan 5 Retro 'Fire Red' 2020 brings back an OG look for the silhouette's 30th anniversary. Built with white leather, the upper includes a reflective silver tongue and a mesh insert at the quater panel. Fire Red accents emerge throughout, including on the shark-tooth detailing underfoot, while visible Air in the heel provides cushioning.",air-jordan-5-retro-fire-red-silver-tongue-2020,[object Object]
249,227,243,[object Object],,61ae9e9bafe8e5749129834b,Jordan 13 Retro Flint (2020),Jordan,Jordan 13 Retro,414571-404,Jordan 13 Retro,Navy/Flint Grey-White-University Blue,190,"https://images.stockx.com/images/Air-Jordan-13-Retro-Flint-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318931",2020-05-30,"The Air Jordan 13 Retro 'Flint' 2020 released in 2020 with a look pulled from the late 90s. The shoe's signature overlay appears in blue, accented by reflective detailing. The heel sports Flint Grey suede, while a hologram logo stands out on the ankle. Underfoot, the panther's paw midsole houses Air for cushioning, with a herringbone outsole for traction.",air-jordan-13-retro-flint-2020,[object Object]
224,201,201,[object Object],,61ae9e9bafe8e5749129834c,Nike Kobe 5 Protro Undefeated Hall of Fame,Nike,Nike Kobe 5 Protro,DA6809-700,Nike Kobe 5 Protro,Metallic Gold/Field Purple-Multi-Color,190,"https://images.stockx.com/images/Nike-Kobe-5-Protro-Undefeated-Hall-of-Fame-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1621955777",2021-05-15,"Celebrating the Black Mamba's induction into the Naismith Memorial Basketball Hall of Fame, the Undefeated x Zoom Kobe 5 Protro 'Hall Of Fame' emerges in the colors of the only team he ever played for. Built with a mesh base and underlaid by snakeskin-textured leather, the shoe's upper appears in gold, complemented by a purple Swoosh on the right side of both shoes, with pink on the left. The left shoe also includes 24, 10 and 8 on the pink Swoosh as a nod to his NBA and Olympic jersey numbers, while the tongue and heel include mismatched Kobe Bryant and Five Strikes branding. Underfoot, Zoom Air provides cushioning.",nike-kobe-5-protro-undefeated-hall-of-fame,[object Object]
450,421,421,[object Object],,61ae9e9bafe8e5749129834d,Jordan 4 Retro Bred (2019),Jordan,Jordan 4 Retro,308497-060,Jordan 4 Retro,Black/Fire Red-Cement Grey-Summit White,200,"https://images.stockx.com/images/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606316608",2019-05-04,"The Air Jordan 4 Retro OG 'Bred' 2019 released to help celebrate the 30th annivesary of the silhouette. Featuring the same OG colorway that Michael Jordan wore while hitting 'The Shot' in 1989, the shoe features a black nubuck upper complemented by hits of Cement Grey. Fire Red accents emerge on the tongue and outsole, while Air in the heel provides cushioning.",air-jordan-4-retro-bred-2019,[object Object]
95,93,100,[object Object],,61ae9e9bafe8e5749129834e,Jordan 4 Retro University Blue (PS),Jordan,Jordan 4 Retro,BQ7669-400,Jordan 4 Retro,University Blue/Tech Grey/White/Black,85,"https://images.stockx.com/images/Air-Jordan-4-Retro-University-Blue-PS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628003409",2021-04-28,"The Air Jordan 4 Retro PS 'University Blue' is a preschool iteration of the shoe. Featuring a University of North Carolina-style look, the shoe's upper includes a suede construction, finished in University Blue and highlighted by cement detailing that recalls the 'White Cement.' The tongue includes a woven jock tag similiar to the labels on retro Nike basketball jerseys, while visible Air in the midsole underfoot provides cushioning.",air-jordan-4-retro-university-blue-ps,[object Object]
276,244,244,[object Object],,61ae9e9bafe8e5749129834f,adidas Yeezy Boost 700 Bright Blue,adidas,adidas Yeezy Boost 700,GZ0541,adidas Yeezy Boost 700,Bright Blue/Orange,240,"https://images.stockx.com/images/adidas-Yeezy-Boost-700-Bright-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1618932100",2021-04-24,"The Yeezy Boost 700 'Bright Blue' features a vibrant two-tone look between its upper and tooling. The shoe's upper, built with mesh and suede, appears primarily in blue, complemented by black suede. Reflective detailing on the side wall further highlights the design, while underfoot, the sculpted orange midsole houses Boost to provide cushioning, giving way to a black rubber outsole with a herringbone pattern for traction.",adidas-yeezy-boost-700-bright-blue,[object Object]
430,439,474,[object Object],,61ae9e9bafe8e57491298350,Jordan 1 Retro High Dark Mocha (GS),Jordan,Jordan 1 Retro High,575441-105,Jordan 1 Retro High,Sail/Dark Mocha-Black-Black,130,"https://images.stockx.com/images/Air-Jordan-1-Retro-High-Dark-Mocha-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606761730",2020-10-31,"The Air Jordan 1 Retro High OG GS 'Black Mocha' is a grade-school shoe with a subdued look. The shoe's upper includes a white leather base, overlaid by black leather and Dark Mocha nubuck. Perforations on the toe box provide breathability, while underfoot, the midsole houses Air for cushioning. A concentric rubber outsole is included for traction.",air-jordan-1-retro-high-dark-mocha-gs,[object Object]
115,120,120,[object Object],,61ae9e9bafe8e57491298351,Jordan 1 Mid SE Turf Orange,Jordan,Jordan 1 Mid SE,DD6834-802,Jordan 1 Mid SE,Turf Orange/Black/White,110,"https://images.stockx.com/images/Air-Jordan-1-Mid-SE-Turf-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1611952416",,,air-jordan-1-mid-se-turf-orange,[object Object]
164,154,175,[object Object],,61ae9e9bafe8e57491298352,Nike Dunk Low Barely Green (W),Nike,Nike Dunk Low,DD1503-104,Nike Dunk Low,Barely Green/Peach/White-Barely Green,100,"https://images.stockx.com/images/Nike-Dunk-Low-Barely-Green-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1622142531",2021-05-21,"The Wmns Dunk Low 'Barely Green' emerges with a pastel look on the classic basketball silhouette. Built with leather, the shoe's upper sports a pale green base, highlighted by Crimson Tint on the Swoosh branding. Perforations on the toe box provide breathability, while underfoot, a two-tone rubber cupsole sports a concentric pattern on the rubber outsole for traction.",nike-dunk-low-barely-green-w,[object Object]
245,200,230,[object Object],,61ae9e9bafe8e57491298353,adidas Yeezy Boost 350 V2 Yeezreel (Non-Reflective),adidas,adidas Yeezy Boost 350 V2,FW5191,adidas Yeezy Boost 350 V2,Yeezreel/Yeezreel/Yeezreel,220,"https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Yeezreel-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606325918",2019-12-14,"The high visibility of the adidas Yeezy Boost 350 V2 'Yeezreel Non-Reflective' shares Kanye West's unique approach to style. Dropped in December 2019, the iteration is eye-catching in a colorful Primeknit bootie utilizing vivid rope laces, a translucent monofilament streak across the lateral, and a rear pull tab with unusual red stitching. A vivid Tubular rubber sole displays full-length Boost technology for energy return.",adidas-yeezy-boost-350-v2-yeezreel,[object Object]
146,148,148,[object Object],,61ae9e9bafe8e57491298354,Jordan 1 Low OG Neutral Grey (2021) (W),Jordan,Jordan 1 Low OG,CZ0775-100,Jordan 1 Low OG,White/White-Neutral Grey,130,"https://images.stockx.com/images/Air-Jordan-1-Low-OG-Neutral-Grey-2021-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1623436752",2021-06-24,"One of the original low-top colorways from 1985, the women's Air Jordan 1 Retro Low OG 'Neutral Grey' released in June 2021. Built with a leather base, the shoe's upper appears in white, complemented by grey on the Swoosh and heel patch, which are constructed with suede. The usual perforations on the toe box provide breathability, while underfoot, Air in the rubber cupsole provides cushioning. More grey marks the concentric rubber outsole, which offers traction.",air-jordan-1-low-og-neutral-grey-2021-w,[object Object]
82,85,91,[object Object],,61ae9e9bafe8e57491298355,adidas Yeezy Slide Glow Green (Kids),adidas,adidas Yeezy Slide,GX6139,adidas Yeezy Slide,Green Glow/Green Glow/Green Glow,45,"https://images.stockx.com/images/adidas-Yeezy-Slide-Glow-Green-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1633620913",2021-09-06,Yeezy mixes it up with the adidas Yeezy Slide Kids 'Glow Green.' With fluorescent green vibrately throughout the sandal and EVA foam that makes it longer lasting and light. The simple design strays away from any other branding but the Three Stripes on the footbed. Stay gripped on the ground with horizontal grooves built on the outsole.,adidas-yeezy-slide-glow-green-kids,[object Object]
97,84,84,[object Object],,61ae9e9bafe8e57491298356,Nike Air Force 1 Low '07 Light Bone White,Nike,Nike Air Force 1 Low '07,CT2302-001,Nike Air Force 1 Low '07,Light Bone/White,105,"https://images.stockx.com/images/Nike-Air-Force-1-Low-07-Light-Bone-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1620064887",,,nike-air-force-1-low-07-light-bone-white,[object Object]
117,,,[object Object],,61ae9e9bafe8e57491298357,Nike Air Force 1 Low Black (W),Nike,Nike Air Force 1 Low,315115-038/DD8959-001,Nike Air Force 1 Low,Black/Black-Black,90,"https://images.stockx.com/images/Nike-Air-Force-1-Low-Black-2019-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1608517854",2019-01-01,,nike-air-force-1-low-black-2019-w,[object Object]
110,95,95,[object Object],,61ae9e9bafe8e57491298358,Jordan 1 Mid SE Brushstroke (GS),Jordan,Jordan 1 Mid SE,DA8006-100,Jordan 1 Mid SE,Sail/Black-Cider-Chile Red,105,"https://images.stockx.com/images/Air-Jordan-1-Mid-SE-Brushstroke-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1632231542",2021-08-02,"The Air Jordan 1 Mid SE GS 'Brushstroke Paint Splatter' is a shoe built for older kids that embodies the concept of wearable art, as the shoe is made to be similar to an artist's canvas. The lateral side of the off-white textile upper features a black Swoosh that looks as if it was painted on, while beige synthetic suede overlays are enlivened with multicolor flecks of paint. The splatter effect continues on the rubber midsole where encapsulated Air-sole cushioning is in the heel. A black rubber midsole is matched by Jumpman branding on the tongue tag and a Wings logo on the lateral ankle.",air-jordan-1-mid-se-brushstroke-gs,[object Object]
